,$/kWh,,,OPR_DT,OPR_HR
7661,0.03796499,,,11/15/2020,6
7662,0.04046453,,,11/15/2020,7
7663,0.03257327,,,11/15/2020,8
7664,0.02438434,,,11/15/2020,9
7665,0.02147279,,,11/15/2020,10
7666,0.02220806,,,11/15/2020,11
7667,0.02289654,,,11/15/2020,12
7668,0.0219325,,,11/15/2020,13
7669,0.02292925,,,11/15/2020,14
7670,0.02700606,,,11/15/2020,15
7671,0.03477218,,,11/15/2020,16
7672,0.05216297,,,11/15/2020,17
7673,0.07283132,,,11/15/2020,18
7674,0.05291882,,,11/15/2020,19
7675,0.04797898,,,11/15/2020,20
7676,0.04424354,,,11/15/2020,21
7677,0.04063994,,,11/15/2020,22
7678,0.04009402,,,11/15/2020,23
7679,0.0356838,,,11/15/2020,24
7680,0.03195819,,,11/16/2020,1
7681,0.03202267,,,11/16/2020,2
7682,0.03173926,,,11/16/2020,3
7683,0.03185605,,,11/16/2020,4
7684,0.03342606,,,11/16/2020,5
7685,0.03938159,,,11/16/2020,6
7686,0.05684066,,,11/16/2020,7
7687,0.04046446,,,11/16/2020,8
7688,0.03302112,,,11/16/2020,9
7689,0.03342614,,,11/16/2020,10
7690,0.03293601,,,11/16/2020,11
7691,0.0333044,,,11/16/2020,12
7692,0.0335787,,,11/16/2020,13
7693,0.03292277,,,11/16/2020,14
7694,0.03480295,,,11/16/2020,15
7695,0.04525178,,,11/16/2020,16
7696,0.07253138,,,11/16/2020,17
7697,0.12549435,,,11/16/2020,18
7698,0.06267139,,,11/16/2020,19
7699,0.05281589,,,11/16/2020,20
7700,0.04698561,,,11/16/2020,21
7701,0.04360933,,,11/16/2020,22
7702,0.04059345,,,11/16/2020,23
7703,0.03731844,,,11/16/2020,24
7704,0.03421237,,,11/17/2020,1
7705,0.03307858,,,11/17/2020,2
7706,0.03197602,,,11/17/2020,3
7707,0.03245133,,,11/17/2020,4
7708,0.03312893,,,11/17/2020,5
7709,0.03664051,,,11/17/2020,6
7710,0.05468863,,,11/17/2020,7
7711,0.03792604,,,11/17/2020,8
7712,0.03085208,,,11/17/2020,9
7713,0.03252854,,,11/17/2020,10
7714,0.03262708,,,11/17/2020,11
7715,0.03274474,,,11/17/2020,12
7716,0.03324565,,,11/17/2020,13
7717,0.03662658,,,11/17/2020,14
7718,0.03419016,,,11/17/2020,15
7719,0.04104896,,,11/17/2020,16
7720,0.05780526,,,11/17/2020,17
7721,0.08135163,,,11/17/2020,18
7722,0.05886083,,,11/17/2020,19
7723,0.0544887,,,11/17/2020,20
7724,0.04953863,,,11/17/2020,21
7725,0.04268345,,,11/17/2020,22
7726,0.0379063,,,11/17/2020,23
7727,0.03591178,,,11/17/2020,24
7728,0.03327658,,,11/18/2020,1
7729,0.03149129,,,11/18/2020,2
7730,0.03041518,,,11/18/2020,3
7731,0.02818671,,,11/18/2020,4
7732,0.03160685,,,11/18/2020,5
7733,0.03726696,,,11/18/2020,6
7734,0.05202577,,,11/18/2020,7
7735,0.03856582,,,11/18/2020,8
7736,0.03207399,,,11/18/2020,9
7737,0.03174881,,,11/18/2020,10
7738,0.03194558,,,11/18/2020,11
7739,0.03000114,,,11/18/2020,12
7740,0.03036284,,,11/18/2020,13
7741,0.03038007,,,11/18/2020,14
7742,0.03078135,,,11/18/2020,15
7743,0.03906917,,,11/18/2020,16
7744,0.05910992,,,11/18/2020,17
7745,0.07280915,,,11/18/2020,18
7746,0.05722662,,,11/18/2020,19
7747,0.04930704,,,11/18/2020,20
7748,0.04531197,,,11/18/2020,21
7749,0.04156609,,,11/18/2020,22
7750,0.03567029,,,11/18/2020,23
7751,0.0319037,,,11/18/2020,24
7752,0.02953443,,,11/19/2020,1
7753,0.03036588,,,11/19/2020,2
7754,0.02920542,,,11/19/2020,3
7755,0.030354,,,11/19/2020,4
7756,0.03040419,,,11/19/2020,5
7757,0.03655443,,,11/19/2020,6
7758,0.05129045,,,11/19/2020,7
7759,0.0364896,,,11/19/2020,8
7760,0.03040335,,,11/19/2020,9
7761,0.03112053,,,11/19/2020,10
7762,0.03146174,,,11/19/2020,11
7763,0.03167285,,,11/19/2020,12
7764,0.02940363,,,11/19/2020,13
7765,0.03054155,,,11/19/2020,14
7766,0.03053721,,,11/19/2020,15
7767,0.03823326,,,11/19/2020,16
7768,0.05612824,,,11/19/2020,17
7769,0.07534381,,,11/19/2020,18
7770,0.05867646,,,11/19/2020,19
7771,0.05202431,,,11/19/2020,20
7772,0.04931729,,,11/19/2020,21
7773,0.04553823,,,11/19/2020,22
7774,0.04144284,,,11/19/2020,23
7775,0.03616121,,,11/19/2020,24
7776,0.03387685,,,11/20/2020,1
7777,0.03165833,,,11/20/2020,2
7778,0.03148269,,,11/20/2020,3
7779,0.03164437,,,11/20/2020,4
7780,0.03285733,,,11/20/2020,5
7781,0.03746352,,,11/20/2020,6
7782,0.05594392,,,11/20/2020,7
7783,0.04154879,,,11/20/2020,8
7784,0.03613024,,,11/20/2020,9
7785,0.03283038,,,11/20/2020,10
7786,0.03131222,,,11/20/2020,11
7787,0.03086742,,,11/20/2020,12
7788,0.03038936,,,11/20/2020,13
7789,0.0307381,,,11/20/2020,14
7790,0.03187144,,,11/20/2020,15
7791,0.04307331,,,11/20/2020,16
7792,0.05856489,,,11/20/2020,17
7793,0.07329051,,,11/20/2020,18
7794,0.0541058,,,11/20/2020,19
7795,0.04942039,,,11/20/2020,20
7796,0.04471681,,,11/20/2020,21
7797,0.04208493,,,11/20/2020,22
7798,0.04008647,,,11/20/2020,23
7799,0.03540723,,,11/20/2020,24
7800,0.03331098,,,11/21/2020,1
7801,0.03258028,,,11/21/2020,2
7802,0.03190189,,,11/21/2020,3
7803,0.03212315,,,11/21/2020,4
7804,0.03300548,,,11/21/2020,5
7805,0.03621314,,,11/21/2020,6
7806,0.03934443,,,11/21/2020,7
7807,0.03524927,,,11/21/2020,8
7808,0.03001601,,,11/21/2020,9
7809,0.02868077,,,11/21/2020,10
7810,0.02737386,,,11/21/2020,11
7811,0.02674653,,,11/21/2020,12
7812,0.02595946,,,11/21/2020,13
7813,0.02694213,,,11/21/2020,14
7814,0.02973404,,,11/21/2020,15
7815,0.03612015,,,11/21/2020,16
7816,0.04613515,,,11/21/2020,17
7817,0.06431655,,,11/21/2020,18
7818,0.04838148,,,11/21/2020,19
7819,0.04768332,,,11/21/2020,20
7820,0.04477901,,,11/21/2020,21
7821,0.04065121,,,11/21/2020,22
7822,0.03960855,,,11/21/2020,23
7823,0.03610024,,,11/21/2020,24
7824,0.03443494,,,11/22/2020,1
7825,0.03376871,,,11/22/2020,2
7826,0.03226428,,,11/22/2020,3
7827,0.03300587,,,11/22/2020,4
7828,0.03510301,,,11/22/2020,5
7829,0.03711684,,,11/22/2020,6
7830,0.03908534,,,11/22/2020,7
7831,0.03565982,,,11/22/2020,8
7832,0.02931348,,,11/22/2020,9
7833,0.02283619,,,11/22/2020,10
7834,0.02071461,,,11/22/2020,11
7835,0.0210627,,,11/22/2020,12
7836,0.02048748,,,11/22/2020,13
7837,0.02119687,,,11/22/2020,14
7838,0.02789055,,,11/22/2020,15
7839,0.03692115,,,11/22/2020,16
7840,0.04822025,,,11/22/2020,17
7841,0.06138317,,,11/22/2020,18
7842,0.04889254,,,11/22/2020,19
7843,0.04541702,,,11/22/2020,20
7844,0.04089639,,,11/22/2020,21
7845,0.03877669,,,11/22/2020,22
7846,0.0348621,,,11/22/2020,23
7847,0.03216664,,,11/22/2020,24
7848,0.03237171,,,11/23/2020,1
7849,0.03147239,,,11/23/2020,2
7850,0.03124886,,,11/23/2020,3
7851,0.03116273,,,11/23/2020,4
7852,0.03278766,,,11/23/2020,5
7853,0.03913602,,,11/23/2020,6
7854,0.04694592,,,11/23/2020,7
7855,0.0410569,,,11/23/2020,8
7856,0.03931162,,,11/23/2020,9
7857,0.03685166,,,11/23/2020,10
7858,0.03593711,,,11/23/2020,11
7859,0.03323869,,,11/23/2020,12
7860,0.03231969,,,11/23/2020,13
7861,0.02540343,,,11/23/2020,14
7862,0.03120878,,,11/23/2020,15
7863,0.03473124,,,11/23/2020,16
7864,0.04283547,,,11/23/2020,17
7865,0.05829403,,,11/23/2020,18
7866,0.04792911,,,11/23/2020,19
7867,0.04587933,,,11/23/2020,20
7868,0.04176047,,,11/23/2020,21
7869,0.04209192,,,11/23/2020,22
7870,0.03613518,,,11/23/2020,23
7871,0.0345008,,,11/23/2020,24
7872,0.03207882,,,11/24/2020,1
7873,0.03228908,,,11/24/2020,2
7874,0.03213941,,,11/24/2020,3
7875,0.03267669,,,11/24/2020,4
7876,0.03562332,,,11/24/2020,5
7877,0.04087641,,,11/24/2020,6
7878,0.05456203,,,11/24/2020,7
7879,0.04076581,,,11/24/2020,8
7880,0.03406225,,,11/24/2020,9
7881,0.03308768,,,11/24/2020,10
7882,0.03096294,,,11/24/2020,11
7883,0.02959898,,,11/24/2020,12
7884,0.02899908,,,11/24/2020,13
7885,0.02990195,,,11/24/2020,14
7886,0.03130097,,,11/24/2020,15
7887,0.039251,,,11/24/2020,16
7888,0.05362178,,,11/24/2020,17
7889,0.06903129,,,11/24/2020,18
7890,0.05459895,,,11/24/2020,19
7891,0.05712969,,,11/24/2020,20
7892,0.05156838,,,11/24/2020,21
7893,0.04492277,,,11/24/2020,22
7894,0.04057299,,,11/24/2020,23
7895,0.0380114,,,11/24/2020,24
7896,0.03484835,,,11/25/2020,1
7897,0.03315427,,,11/25/2020,2
7898,0.03193508,,,11/25/2020,3
7899,0.03216294,,,11/25/2020,4
7900,0.03331589,,,11/25/2020,5
7901,0.04006397,,,11/25/2020,6
7902,0.04885678,,,11/25/2020,7
7903,0.04076821,,,11/25/2020,8
7904,0.03433387,,,11/25/2020,9
7905,0.03181962,,,11/25/2020,10
7906,0.03070464,,,11/25/2020,11
7907,0.02932191,,,11/25/2020,12
7908,0.02794966,,,11/25/2020,13
7909,0.0266141,,,11/25/2020,14
7910,0.02850847,,,11/25/2020,15
7911,0.03603052,,,11/25/2020,16
7912,0.04514558,,,11/25/2020,17
7913,0.05948579,,,11/25/2020,18
7914,0.05238527,,,11/25/2020,19
7915,0.04715778,,,11/25/2020,20
7916,0.04205356,,,11/25/2020,21
7917,0.04043092,,,11/25/2020,22
7918,0.03641261,,,11/25/2020,23
7919,0.03422977,,,11/25/2020,24
7920,0.03141299,,,11/26/2020,1
7921,0.03078102,,,11/26/2020,2
7922,0.03045651,,,11/26/2020,3
7923,0.03053887,,,11/26/2020,4
7924,0.03119527,,,11/26/2020,5
7925,0.03861713,,,11/26/2020,6
7926,0.04083824,,,11/26/2020,7
7927,0.03354375,,,11/26/2020,8
7928,0.02961898,,,11/26/2020,9
7929,0.02975854,,,11/26/2020,10
7930,0.02992073,,,11/26/2020,11
7931,0.02858478,,,11/26/2020,12
7932,0.02855269,,,11/26/2020,13
7933,0.02732679,,,11/26/2020,14
7934,0.025196,,,11/26/2020,15
7935,0.03117445,,,11/26/2020,16
7936,0.04176319,,,11/26/2020,17
7937,0.04839335,,,11/26/2020,18
7938,0.04147295,,,11/26/2020,19
7939,0.04019464,,,11/26/2020,20
7940,0.04085623,,,11/26/2020,21
7941,0.03983349,,,11/26/2020,22
7942,0.03606486,,,11/26/2020,23
7943,0.03541788,,,11/26/2020,24
7944,0.034926,,,11/27/2020,1
7945,0.03370249,,,11/27/2020,2
7946,0.03235445,,,11/27/2020,3
7947,0.0323584,,,11/27/2020,4
7948,0.0333223,,,11/27/2020,5
7949,0.04086502,,,11/27/2020,6
7950,0.04780704,,,11/27/2020,7
7951,0.03789555,,,11/27/2020,8
7952,0.03310441,,,11/27/2020,9
7953,0.03195314,,,11/27/2020,10
7954,0.03119837,,,11/27/2020,11
7955,0.03119121,,,11/27/2020,12
7956,0.03248483,,,11/27/2020,13
7957,0.02779886,,,11/27/2020,14
7958,0.02793242,,,11/27/2020,15
7959,0.03503917,,,11/27/2020,16
7960,0.04839703,,,11/27/2020,17
7961,0.05874488,,,11/27/2020,18
7962,0.0500307,,,11/27/2020,19
7963,0.04970504,,,11/27/2020,20
7964,0.04763549,,,11/27/2020,21
7965,0.04318194,,,11/27/2020,22
7966,0.03853395,,,11/27/2020,23
7967,0.03714271,,,11/27/2020,24
7968,0.03302697,,,11/28/2020,1
7969,0.03191557,,,11/28/2020,2
7970,0.03260401,,,11/28/2020,3
7971,0.03216218,,,11/28/2020,4
7972,0.03294321,,,11/28/2020,5
7973,0.0374456,,,11/28/2020,6
7974,0.04223921,,,11/28/2020,7
7975,0.03442887,,,11/28/2020,8
7976,0.0290088,,,11/28/2020,9
7977,0.02909093,,,11/28/2020,10
7978,0.02789276,,,11/28/2020,11
7979,0.02750224,,,11/28/2020,12
7980,0.02607884,,,11/28/2020,13
7981,0.02133499,,,11/28/2020,14
7982,0.02352197,,,11/28/2020,15
7983,0.0323094,,,11/28/2020,16
7984,0.04345926,,,11/28/2020,17
7985,0.05547777,,,11/28/2020,18
7986,0.04894909,,,11/28/2020,19
7987,0.04481552,,,11/28/2020,20
7988,0.04343459,,,11/28/2020,21
7989,0.04001275,,,11/28/2020,22
7990,0.03600938,,,11/28/2020,23
7991,0.03429057,,,11/28/2020,24
7992,0.03280314,,,11/29/2020,1
7993,0.03317231,,,11/29/2020,2
7994,0.03310177,,,11/29/2020,3
7995,0.03294077,,,11/29/2020,4
7996,0.03329746,,,11/29/2020,5
7997,0.03796782,,,11/29/2020,6
7998,0.03936139,,,11/29/2020,7
7999,0.03440149,,,11/29/2020,8
8000,0.02819542,,,11/29/2020,9
8001,0.02412245,,,11/29/2020,10
8002,0.0233654,,,11/29/2020,11
8003,0.02180598,,,11/29/2020,12
8004,0.02053769,,,11/29/2020,13
8005,0.01673819,,,11/29/2020,14
8006,0.02218034,,,11/29/2020,15
8007,0.03310489,,,11/29/2020,16
8008,0.04353234,,,11/29/2020,17
8009,0.05881218,,,11/29/2020,18
8010,0.05093389,,,11/29/2020,19
8011,0.04946102,,,11/29/2020,20
8012,0.04544084,,,11/29/2020,21
8013,0.04022508,,,11/29/2020,22
8014,0.03758464,,,11/29/2020,23
8015,0.03422464,,,11/29/2020,24
8016,0.03330175,,,11/30/2020,1
8017,0.03207592,,,11/30/2020,2
8018,0.0315339,,,11/30/2020,3
8019,0.03194298,,,11/30/2020,4
8020,0.0341583,,,11/30/2020,5
8021,0.04303549,,,11/30/2020,6
8022,0.04946858,,,11/30/2020,7
8023,0.04154679,,,11/30/2020,8
8024,0.03338952,,,11/30/2020,9
8025,0.03292378,,,11/30/2020,10
8026,0.03168153,,,11/30/2020,11
8027,0.03027542,,,11/30/2020,12
8028,0.0289068,,,11/30/2020,13
8029,0.02903064,,,11/30/2020,14
8030,0.02864645,,,11/30/2020,15
8031,0.03681036,,,11/30/2020,16
8032,0.05030594,,,11/30/2020,17
8033,0.07014089,,,11/30/2020,18
8034,0.05388398,,,11/30/2020,19
8035,0.05033056,,,11/30/2020,20
8036,0.04494308,,,11/30/2020,21
8037,0.0399475,,,11/30/2020,22
8038,0.03838973,,,11/30/2020,23
8039,0.03404325,,,11/30/2020,24
8040,0.03457959,,,12/1/2020,1
8041,0.03347975,,,12/1/2020,2
8042,0.03302566,,,12/1/2020,3
8043,0.03330206,,,12/1/2020,4
8044,0.03447142,,,12/1/2020,5
8045,0.04588073,,,12/1/2020,6
8046,0.06666035,,,12/1/2020,7
8047,0.04678258,,,12/1/2020,8
8048,0.0364592,,,12/1/2020,9
8049,0.03535172,,,12/1/2020,10
8050,0.03477237,,,12/1/2020,11
8051,0.03269065,,,12/1/2020,12
8052,0.03176574,,,12/1/2020,13
8053,0.0325242,,,12/1/2020,14
8054,0.03210082,,,12/1/2020,15
8055,0.04174687,,,12/1/2020,16
8056,0.05555951,,,12/1/2020,17
8057,0.07936806,,,12/1/2020,18
8058,0.06002289,,,12/1/2020,19
8059,0.05431405,,,12/1/2020,20
8060,0.05126237,,,12/1/2020,21
8061,0.04817402,,,12/1/2020,22
8062,0.04416143,,,12/1/2020,23
8063,0.03911038,,,12/1/2020,24
8064,0.03638897,,,12/2/2020,1
8065,0.03394915,,,12/2/2020,2
8066,0.03333319,,,12/2/2020,3
8067,0.03315549,,,12/2/2020,4
8068,0.03474173,,,12/2/2020,5
8069,0.04539409,,,12/2/2020,6
8070,0.06179601,,,12/2/2020,7
8071,0.04515058,,,12/2/2020,8
8072,0.03637096,,,12/2/2020,9
8073,0.03275555,,,12/2/2020,10
8074,0.03259515,,,12/2/2020,11
8075,0.03208837,,,12/2/2020,12
8076,0.03137709,,,12/2/2020,13
8077,0.03182497,,,12/2/2020,14
8078,0.0322923,,,12/2/2020,15
8079,0.04187332,,,12/2/2020,16
8080,0.05487245,,,12/2/2020,17
8081,0.07772904,,,12/2/2020,18
8082,0.0598803,,,12/2/2020,19
8083,0.05389625,,,12/2/2020,20
8084,0.04805139,,,12/2/2020,21
8085,0.04568098,,,12/2/2020,22
8086,0.04448342,,,12/2/2020,23
8087,0.03755037,,,12/2/2020,24
8088,0.03822133,,,12/3/2020,1
8089,0.03596205,,,12/3/2020,2
8090,0.03459293,,,12/3/2020,3
8091,0.03466865,,,12/3/2020,4
8092,0.03658018,,,12/3/2020,5
8093,0.04402401,,,12/3/2020,6
8094,0.06014446,,,12/3/2020,7
8095,0.04576025,,,12/3/2020,8
8096,0.03964232,,,12/3/2020,9
8097,0.03580896,,,12/3/2020,10
8098,0.03370143,,,12/3/2020,11
8099,0.03228715,,,12/3/2020,12
8100,0.0316846,,,12/3/2020,13
8101,0.0319263,,,12/3/2020,14
8102,0.03321243,,,12/3/2020,15
8103,0.04389101,,,12/3/2020,16
8104,0.05714726,,,12/3/2020,17
8105,0.0761994,,,12/3/2020,18
8106,0.06450755,,,12/3/2020,19
8107,0.06129796,,,12/3/2020,20
8108,0.05715292,,,12/3/2020,21
8109,0.0503378,,,12/3/2020,22
8110,0.0487904,,,12/3/2020,23
8111,0.04041936,,,12/3/2020,24
8112,0.03884425,,,12/4/2020,1
8113,0.03551413,,,12/4/2020,2
8114,0.03568688,,,12/4/2020,3
8115,0.03578401,,,12/4/2020,4
8116,0.0378303,,,12/4/2020,5
8117,0.05058333,,,12/4/2020,6
8118,0.06704696,,,12/4/2020,7
8119,0.05154576,,,12/4/2020,8
8120,0.0395413,,,12/4/2020,9
8121,0.03439715,,,12/4/2020,10
8122,0.03345767,,,12/4/2020,11
8123,0.03136537,,,12/4/2020,12
8124,0.02872497,,,12/4/2020,13
8125,0.02975237,,,12/4/2020,14
8126,0.0335138,,,12/4/2020,15
8127,0.04172518,,,12/4/2020,16
8128,0.05890075,,,12/4/2020,17
8129,0.07208735,,,12/4/2020,18
8130,0.06080959,,,12/4/2020,19
8131,0.05982512,,,12/4/2020,20
8132,0.05403778,,,12/4/2020,21
8133,0.04857349,,,12/4/2020,22
8134,0.04732477,,,12/4/2020,23
8135,0.03931615,,,12/4/2020,24
8136,0.04021396,,,12/5/2020,1
8137,0.03792533,,,12/5/2020,2
8138,0.03555363,,,12/5/2020,3
8139,0.03459782,,,12/5/2020,4
8140,0.03536658,,,12/5/2020,5
8141,0.03891612,,,12/5/2020,6
8142,0.04955143,,,12/5/2020,7
8143,0.03870325,,,12/5/2020,8
8144,0.03396336,,,12/5/2020,9
8145,0.03126964,,,12/5/2020,10
8146,0.02883083,,,12/5/2020,11
8147,0.02821281,,,12/5/2020,12
8148,0.02705856,,,12/5/2020,13
8149,0.02810016,,,12/5/2020,14
8150,0.02877262,,,12/5/2020,15
8151,0.03945669,,,12/5/2020,16
8152,0.05439667,,,12/5/2020,17
8153,0.07290884,,,12/5/2020,18
8154,0.06105535,,,12/5/2020,19
8155,0.05592319,,,12/5/2020,20
8156,0.05305463,,,12/5/2020,21
8157,0.04721302,,,12/5/2020,22
8158,0.0408271,,,12/5/2020,23
8159,0.03798792,,,12/5/2020,24
8160,0.03794048,,,12/6/2020,1
8161,0.03554891,,,12/6/2020,2
8162,0.03468875,,,12/6/2020,3
8163,0.03460557,,,12/6/2020,4
8164,0.03556198,,,12/6/2020,5
8165,0.03729371,,,12/6/2020,6
8166,0.04159518,,,12/6/2020,7
8167,0.03697981,,,12/6/2020,8
8168,0.03143637,,,12/6/2020,9
8169,0.02807444,,,12/6/2020,10
8170,0.02702846,,,12/6/2020,11
8171,0.02444355,,,12/6/2020,12
8172,0.02539927,,,12/6/2020,13
8173,0.02529648,,,12/6/2020,14
8174,0.0284272,,,12/6/2020,15
8175,0.0373544,,,12/6/2020,16
8176,0.04820285,,,12/6/2020,17
8177,0.06101983,,,12/6/2020,18
8178,0.06120567,,,12/6/2020,19
8179,0.05591133,,,12/6/2020,20
8180,0.05011808,,,12/6/2020,21
8181,0.04418183,,,12/6/2020,22
8182,0.03956019,,,12/6/2020,23
8183,0.03788549,,,12/6/2020,24
8184,0.03442347,,,12/7/2020,1
8185,0.0330436,,,12/7/2020,2
8186,0.03252924,,,12/7/2020,3
8187,0.03220458,,,12/7/2020,4
8188,0.03301671,,,12/7/2020,5
8189,0.03978004,,,12/7/2020,6
8190,0.05988091,,,12/7/2020,7
8191,0.05318683,,,12/7/2020,8
8192,0.04047267,,,12/7/2020,9
8193,0.03679059,,,12/7/2020,10
8194,0.03230796,,,12/7/2020,11
8195,0.03112924,,,12/7/2020,12
8196,0.0311142,,,12/7/2020,13
8197,0.03241087,,,12/7/2020,14
8198,0.03483046,,,12/7/2020,15
8199,0.0443209,,,12/7/2020,16
8200,0.05874386,,,12/7/2020,17
8201,0.07264568,,,12/7/2020,18
8202,0.06655543,,,12/7/2020,19
8203,0.06136199,,,12/7/2020,20
8204,0.05513952,,,12/7/2020,21
8205,0.04845729,,,12/7/2020,22
8206,0.04563623,,,12/7/2020,23
8207,0.04036532,,,12/7/2020,24
8208,0.03326283,,,12/8/2020,1
8209,0.03177948,,,12/8/2020,2
8210,0.03125976,,,12/8/2020,3
8211,0.03238126,,,12/8/2020,4
8212,0.03331265,,,12/8/2020,5
8213,0.04049037,,,12/8/2020,6
8214,0.06236732,,,12/8/2020,7
8215,0.05206088,,,12/8/2020,8
8216,0.03707538,,,12/8/2020,9
8217,0.03333304,,,12/8/2020,10
8218,0.03089926,,,12/8/2020,11
8219,0.03024205,,,12/8/2020,12
8220,0.0313155,,,12/8/2020,13
8221,0.03287983,,,12/8/2020,14
8222,0.03548512,,,12/8/2020,15
8223,0.04275971,,,12/8/2020,16
8224,0.05958966,,,12/8/2020,17
8225,0.07714117,,,12/8/2020,18
8226,0.06338837,,,12/8/2020,19
8227,0.05857676,,,12/8/2020,20
8228,0.05223303,,,12/8/2020,21
8229,0.0432753,,,12/8/2020,22
8230,0.04134698,,,12/8/2020,23
8231,0.03670446,,,12/8/2020,24
8232,0.03353694,,,12/9/2020,1
8233,0.0333154,,,12/9/2020,2
8234,0.03164812,,,12/9/2020,3
8235,0.0328368,,,12/9/2020,4
8236,0.03261879,,,12/9/2020,5
8237,0.03910434,,,12/9/2020,6
8238,0.05511193,,,12/9/2020,7
8239,0.05068189,,,12/9/2020,8
8240,0.03760701,,,12/9/2020,9
8241,0.03360895,,,12/9/2020,10
8242,0.03127008,,,12/9/2020,11
8243,0.03023645,,,12/9/2020,12
8244,0.02934898,,,12/9/2020,13
8245,0.03119094,,,12/9/2020,14
8246,0.03340944,,,12/9/2020,15
8247,0.04278867,,,12/9/2020,16
8248,0.05693837,,,12/9/2020,17
8249,0.077918,,,12/9/2020,18
8250,0.06199297,,,12/9/2020,19
8251,0.05892402,,,12/9/2020,20
8252,0.05142406,,,12/9/2020,21
8253,0.04566062,,,12/9/2020,22
8254,0.04126807,,,12/9/2020,23
8255,0.03773608,,,12/9/2020,24
8256,0.04084344,,,12/10/2020,1
8257,0.03586613,,,12/10/2020,2
8258,0.03472935,,,12/10/2020,3
8259,0.03485113,,,12/10/2020,4
8260,0.03493466,,,12/10/2020,5
8261,0.04289149,,,12/10/2020,6
8262,0.05999673,,,12/10/2020,7
8263,0.05566677,,,12/10/2020,8
8264,0.04347466,,,12/10/2020,9
8265,0.03713062,,,12/10/2020,10
8266,0.03236169,,,12/10/2020,11
8267,0.02959708,,,12/10/2020,12
8268,0.02745257,,,12/10/2020,13
8269,0.02566524,,,12/10/2020,14
8270,0.02744516,,,12/10/2020,15
8271,0.03418405,,,12/10/2020,16
8272,0.0467883,,,12/10/2020,17
8273,0.06927604,,,12/10/2020,18
8274,0.05635829,,,12/10/2020,19
8275,0.05159038,,,12/10/2020,20
8276,0.04692677,,,12/10/2020,21
8277,0.04101485,,,12/10/2020,22
8278,0.03980538,,,12/10/2020,23
8279,0.03547716,,,12/10/2020,24
8280,0.03172225,,,12/11/2020,1
8281,0.03151867,,,12/11/2020,2
8282,0.03144621,,,12/11/2020,3
8283,0.03129942,,,12/11/2020,4
8284,0.03250008,,,12/11/2020,5
8285,0.0389639,,,12/11/2020,6
8286,0.04964356,,,12/11/2020,7
8287,0.04915851,,,12/11/2020,8
8288,0.03894751,,,12/11/2020,9
8289,0.03487247,,,12/11/2020,10
8290,0.03272205,,,12/11/2020,11
8291,0.03126718,,,12/11/2020,12
8292,0.03073772,,,12/11/2020,13
8293,0.0304532,,,12/11/2020,14
8294,0.03274315,,,12/11/2020,15
8295,0.03721578,,,12/11/2020,16
8296,0.04718386,,,12/11/2020,17
8297,0.06484009,,,12/11/2020,18
8298,0.05335656,,,12/11/2020,19
8299,0.05172199,,,12/11/2020,20
8300,0.04830517,,,12/11/2020,21
8301,0.04440193,,,12/11/2020,22
8302,0.03915543,,,12/11/2020,23
8303,0.0373925,,,12/11/2020,24
8304,0.03357467,,,12/12/2020,1
8305,0.03287636,,,12/12/2020,2
8306,0.03259608,,,12/12/2020,3
8307,0.03252889,,,12/12/2020,4
8308,0.03339259,,,12/12/2020,5
8309,0.03667748,,,12/12/2020,6
8310,0.03996543,,,12/12/2020,7
8311,0.0391343,,,12/12/2020,8
8312,0.03839176,,,12/12/2020,9
8313,0.03268644,,,12/12/2020,10
8314,0.02989554,,,12/12/2020,11
8315,0.02929921,,,12/12/2020,12
8316,0.02562407,,,12/12/2020,13
8317,0.02761979,,,12/12/2020,14
8318,0.02927571,,,12/12/2020,15
8319,0.03429234,,,12/12/2020,16
8320,0.04578957,,,12/12/2020,17
8321,0.06297491,,,12/12/2020,18
8322,0.05929703,,,12/12/2020,19
8323,0.05963378,,,12/12/2020,20
8324,0.05857118,,,12/12/2020,21
8325,0.05414655,,,12/12/2020,22
8326,0.04410449,,,12/12/2020,23
8327,0.0396481,,,12/12/2020,24
8328,0.04247024,,,12/13/2020,1
8329,0.03823297,,,12/13/2020,2
8330,0.03878697,,,12/13/2020,3
8331,0.03799411,,,12/13/2020,4
8332,0.03803305,,,12/13/2020,5
8333,0.03942169,,,12/13/2020,6
8334,0.04146267,,,12/13/2020,7
8335,0.03894359,,,12/13/2020,8
8336,0.03545468,,,12/13/2020,9
8337,0.0326578,,,12/13/2020,10
8338,0.0298158,,,12/13/2020,11
8339,0.02986442,,,12/13/2020,12
8340,0.02979501,,,12/13/2020,13
8341,0.03111384,,,12/13/2020,14
8342,0.03605336,,,12/13/2020,15
8343,0.04092954,,,12/13/2020,16
8344,0.05415248,,,12/13/2020,17
8345,0.07058148,,,12/13/2020,18
8346,0.06646831,,,12/13/2020,19
8347,0.06005733,,,12/13/2020,20
8348,0.05315657,,,12/13/2020,21
8349,0.04571776,,,12/13/2020,22
8350,0.04089953,,,12/13/2020,23
8351,0.03633498,,,12/13/2020,24
8352,0.03349162,,,12/14/2020,1
8353,0.03224994,,,12/14/2020,2
8354,0.03074512,,,12/14/2020,3
8355,0.03098584,,,12/14/2020,4
8356,0.03361784,,,12/14/2020,5
8357,0.04037825,,,12/14/2020,6
8358,0.05203986,,,12/14/2020,7
8359,0.05116467,,,12/14/2020,8
