Hour,$/kWh,,,,,,
6066,0.25707,,,,,,
6067,0.08578,,,,,,
6068,0.04667,,,,,,
6069,0.17102,,,,,,
6070,0.26245,,,,,,
6071,0.03176,,,,,,
6072,0.02879,,,,,,
6073,0.02753,,,,,,
6074,0.02581,,,,,,
6075,0.02565,,,,,,
6076,0.02565,,,,,,
6077,0.02565,,,,,,
6078,0.02586,,,,,,
6079,0.02665,,,,,,
6080,0.02598,,,,,,
6081,0.02464,,,,,,
6082,0.02546,,,,,,
6083,0.02431,,,,,,
6084,0.02516,,,,,,
6085,0.0251,,,,,,
6086,0.02532,,,,,,
6087,0.02565,,,,,,
6088,0.02568,,,,,,
6089,0.02584,,,,,,
6090,0.02778,,,,,,
6091,0.02881,,,,,,
6092,0.02917,,,,,,
6093,0.02682,,,,,,
6094,0.02565,,,,,,
6095,0.02479,,,,,,
6096,0.02382,,,,,,
6097,0.02294,,,,,,
6098,0.02202,,,,,,
6099,0.01966,,,,,,
6100,0.02132,,,,,,
6101,0.02148,,,,,,
6102,0.02179,,,,,,
6103,0.02321,,,,,,
6104,0.02295,,,,,,
6105,0.0155,,,,,,
6106,0.02093,,,,,,
6107,0.01296,,,,,,
6108,0.01368,,,,,,
6109,0.01485,,,,,,
6110,0.01588,,,,,,
6111,0.01611,,,,,,
6112,0.01689,,,,,,
6113,0.01696,,,,,,
6114,0.01743,,,,,,
6115,0.01707,,,,,,
6116,0.02323,,,,,,
6117,0.02268,,,,,,
6118,0.02193,,,,,,
6119,0.01621,,,,,,
6120,0.01056,,,,,,
6121,0.01056,,,,,,
6122,0.0001,,,,,,
6123,0.0001,,,,,,
6124,0.01866,,,,,,
6125,0.02093,,,,,,
6126,0.02114,,,,,,
6127,0.02206,,,,,,
6128,0.02199,,,,,,
6129,0.02178,,,,,,
6130,0.0001,,,,,,
6131,0.01418,,,,,,
6132,0.01484,,,,,,
6133,0.01656,,,,,,
6134,0.01729,,,,,,
6135,0.01796,,,,,,
6136,0.01833,,,,,,
6137,0.01816,,,,,,
6138,0.01844,,,,,,
6139,0.01809,,,,,,
6140,0.01814,,,,,,
6141,0.01763,,,,,,
6142,0.01731,,,,,,
6143,0.01542,,,,,,
6144,0.01411,,,,,,
6145,0.01314,,,,,,
6146,0.01296,,,,,,
6147,0.00009,,,,,,
6148,0.01995,,,,,,
6149,0.02214,,,,,,
6150,0.02297,,,,,,
6151,0.02338,,,,,,
6152,0.02178,,,,,,
6153,0.01726,,,,,,
6154,0.00008,,,,,,
6155,0.00008,,,,,,
6156,0.0141,,,,,,
6157,0.01621,,,,,,
6158,0.01651,,,,,,
6159,0.01756,,,,,,
6160,0.01889,,,,,,
6161,0.02502,,,,,,
6162,0.02695,,,,,,
6163,0.02699,,,,,,
6164,0.02568,,,,,,
6165,0.02507,,,,,,
6166,0.02509,,,,,,
6167,0.02372,,,,,,
6168,0.02302,,,,,,
6169,0.02338,,,,,,
6170,0.02279,,,,,,
6171,0.0229,,,,,,
6172,0.02212,,,,,,
6173,0.02181,,,,,,
6174,0.02181,,,,,,
6175,0.02383,,,,,,
6176,0.02178,,,,,,
6177,0.01969,,,,,,
6178,0.0001,,,,,,
6179,0.01726,,,,,,
6180,0.01544,,,,,,
6181,0.01758,,,,,,
6182,0.02662,,,,,,
6183,0.02778,,,,,,
6184,0.02839,,,,,,
6185,0.02943,,,,,,
6186,0.08106,,,,,,
6187,0.06153,,,,,,
6188,0.14663,,,,,,
6189,0.02983,,,,,,
6190,0.02844,,,,,,
6191,0.02578,,,,,,
6192,0.02414,,,,,,
6193,0.02516,,,,,,
6194,0.02453,,,,,,
6195,0.02507,,,,,,
6196,0.02509,,,,,,
6197,0.02508,,,,,,
6198,0.02578,,,,,,
6199,0.02615,,,,,,
6200,0.02586,,,,,,
6201,0.02389,,,,,,
6202,0.02536,,,,,,
6203,0.02625,,,,,,
6204,0.02661,,,,,,
6205,0.02713,,,,,,
6206,0.02981,,,,,,
6207,0.03288,,,,,,
6208,0.10086,,,,,,
6209,0.13437,,,,,,
6210,0.07059,,,,,,
6211,0.11983,,,,,,
6212,0.1411,,,,,,
6213,0.165,,,,,,
6214,0.30511,,,,,,
6215,0.03176,,,,,,
6216,0.02776,,,,,,
6217,0.02662,,,,,,
6218,0.02546,,,,,,
6219,0.02441,,,,,,
6220,0.02383,,,,,,
6221,0.02464,,,,,,
6222,0.02441,,,,,,
6223,0.02516,,,,,,
6224,0.02509,,,,,,
6225,0.0223,,,,,,
6226,0.02338,,,,,,
6227,0.02306,,,,,,
6228,0.02303,,,,,,
6229,0.02381,,,,,,
6230,0.02383,,,,,,
6231,0.02434,,,,,,
6232,0.02483,,,,,,
6233,0.02478,,,,,,
6234,0.02516,,,,,,
6235,0.02586,,,,,,
6236,0.02753,,,,,,
6237,0.02584,,,,,,
6238,0.02474,,,,,,
6239,0.02259,,,,,,
6240,0.01721,,,,,,
6241,0.01157,,,,,,
6242,0.01049,,,,,,
6243,0.00975,,,,,,
6244,0.00885,,,,,,
6245,0.0001,,,,,,
6246,0.0143,,,,,,
6247,0.01601,,,,,,
6248,0.01594,,,,,,
6249,0.0001,,,,,,
6250,0.01323,,,,,,
6251,0.0001,,,,,,
6252,0.0001,,,,,,
6253,0.01418,,,,,,
6254,0.01572,,,,,,
6255,0.01635,,,,,,
6256,0.01694,,,,,,
6257,0.01706,,,,,,
6258,0.01775,,,,,,
6259,0.01781,,,,,,
6260,0.01784,,,,,,
6261,0.01747,,,,,,
6262,0.01587,,,,,,
6263,0.01578,,,,,,
6264,0.00011,,,,,,
6265,0.00009,,,,,,
6266,0.00009,,,,,,
6267,0.00009,,,,,,
6268,0.0001,,,,,,
6269,0.01117,,,,,,
6270,0.00975,,,,,,
6271,0.01563,,,,,,
6272,0.01506,,,,,,
6273,0.00008,,,,,,
6274,0.00008,,,,,,
6275,0.00008,,,,,,
6276,0.00008,,,,,,
6277,0.01572,,,,,,
6278,0.01624,,,,,,
6279,0.01754,,,,,,
6280,0.01842,,,,,,
6281,0.01795,,,,,,
6282,0.01838,,,,,,
6283,0.01885,,,,,,
6284,0.01817,,,,,,
6285,0.0228,,,,,,
6286,0.0165,,,,,,
6287,0.01595,,,,,,
6288,0.01296,,,,,,
6289,0.00011,,,,,,
6290,0.00009,,,,,,
6291,0.00008,,,,,,
6292,0.00008,,,,,,
6293,0.01888,,,,,,
6294,0.02158,,,,,,
6295,0.02255,,,,,,
6296,0.01976,,,,,,
6297,0.00008,,,,,,
6298,0.00008,,,,,,
6299,0.01976,,,,,,
6300,0.00011,,,,,,
6301,0.01296,,,,,,
6302,0.01621,,,,,,
6303,0.01692,,,,,,
6304,0.01833,,,,,,
6305,0.01881,,,,,,
6306,0.01942,,,,,,
6307,0.01912,,,,,,
6308,0.02558,,,,,,
6309,0.02508,,,,,,
6310,0.02338,,,,,,
6311,0.02273,,,,,,
6312,0.02114,,,,,,
6313,0.01762,,,,,,
6314,0.01725,,,,,,
6315,0.02199,,,,,,
6316,0.02249,,,,,,
6317,0.02338,,,,,,
6318,0.02338,,,,,,
6319,0.02253,,,,,,
6320,0.02114,,,,,,
6321,0.00008,,,,,,
6322,0.01942,,,,,,
6323,0.02158,,,,,,
6324,0.02453,,,,,,
6325,0.02572,,,,,,
6326,0.02653,,,,,,
6327,0.02637,,,,,,
6328,0.02662,,,,,,
6329,0.02686,,,,,,
6330,0.02793,,,,,,
6331,0.02829,,,,,,
6332,0.02828,,,,,,
6333,0.02814,,,,,,
6334,0.02891,,,,,,
6335,0.02585,,,,,,
6336,0.02533,,,,,,
6337,0.02617,,,,,,
6338,0.02262,,,,,,
6339,0.02478,,,,,,
6340,0.02507,,,,,,
6341,0.0257,,,,,,
6342,0.02389,,,,,,
6343,0.02388,,,,,,
6344,0.0239,,,,,,
6345,0.02273,,,,,,
6346,0.02372,,,,,,
6347,0.02396,,,,,,
6348,0.02498,,,,,,
6349,0.02653,,,,,,
6350,0.02699,,,,,,
6351,0.02775,,,,,,
6352,0.02637,,,,,,
6353,0.02751,,,,,,
6354,0.02823,,,,,,
6355,0.02844,,,,,,
6356,0.02906,,,,,,
6357,0.02995,,,,,,
6358,0.02873,,,,,,
6359,0.02693,,,,,,
6360,0.02558,,,,,,
6361,0.02414,,,,,,
6362,0.02352,,,,,,
6363,0.02303,,,,,,
6364,0.02215,,,,,,
6365,0.02273,,,,,,
6366,0.02415,,,,,,
6367,0.02615,,,,,,
6368,0.02615,,,,,,
6369,0.02303,,,,,,
6370,0.02249,,,,,,
6371,0.02281,,,,,,
6372,0.02327,,,,,,
6373,0.02464,,,,,,
6374,0.02624,,,,,,
6375,0.02743,,,,,,
6376,0.02974,,,,,,
6377,0.05245,,,,,,
6378,0.04581,,,,,,
6379,0.12789,,,,,,
6380,0.14449,,,,,,
6381,0.03467,,,,,,
6382,0.03042,,,,,,
6383,0.0283,,,,,,
6384,0.02582,,,,,,
6385,0.02483,,,,,,
6386,0.0234,,,,,,
6387,0.02212,,,,,,
6388,0.02145,,,,,,
6389,0.02093,,,,,,
6390,0.02114,,,,,,
6391,0.02241,,,,,,
6392,0.02199,,,,,,
6393,0.00011,,,,,,
6394,0.02178,,,,,,
6395,0.02303,,,,,,
6396,0.02362,,,,,,
6397,0.02505,,,,,,
6398,0.02611,,,,,,
6399,0.02611,,,,,,
6400,0.02753,,,,,,
6401,0.02713,,,,,,
6402,0.02891,,,,,,
6403,0.02992,,,,,,
6404,0.02891,,,,,,
6405,0.02702,,,,,,
6406,0.02568,,,,,,
6407,0.02568,,,,,,
6408,0.02384,,,,,,
6409,0.02367,,,,,,
6410,0.02253,,,,,,
6411,0.02255,,,,,,
6412,0.02249,,,,,,
6413,0.02263,,,,,,
6414,0.02371,,,,,,
6415,0.02507,,,,,,
6416,0.024,,,,,,
6417,0.02039,,,,,,
6418,0.02241,,,,,,
6419,0.02431,,,,,,
6420,0.02581,,,,,,
6421,0.02616,,,,,,
6422,0.02998,,,,,,
6423,0.03094,,,,,,
6424,0.04373,,,,,,
6425,0.06596,,,,,,
6426,0.109,,,,,,
6427,0.08199,,,,,,
6428,0.13149,,,,,,
6429,0.03437,,,,,,
6430,0.02817,,,,,,
6431,0.02586,,,,,,
6432,0.02434,,,,,,
6433,0.02362,,,,,,
6434,0.02306,,,,,,
6435,0.02241,,,,,,
6436,0.02178,,,,,,
6437,0.01943,,,,,,
6438,0.02102,,,,,,
6439,0.02323,,,,,,
6440,0.02291,,,,,,
6441,0.01418,,,,,,
6442,0.01459,,,,,,
6443,0.02178,,,,,,
6444,0.02367,,,,,,
6445,0.02516,,,,,,
6446,0.02615,,,,,,
6447,0.02866,,,,,,
6448,0.07493,,,,,,
6449,0.09912,,,,,,
6450,0.03279,,,,,,
6451,0.3893,,,,,,
6452,0.04767,,,,,,
6453,0.33296,,,,,,
6454,0.0321,,,,,,
6455,0.02776,,,,,,
6456,0.02581,,,,,,
6457,0.02507,,,,,,
6458,0.02398,,,,,,
6459,0.02285,,,,,,
6460,0.02145,,,,,,
6461,0.02056,,,,,,
6462,0.01976,,,,,,
6463,0.02199,,,,,,
6464,0.02199,,,,,,
6465,0.01469,,,,,,
6466,0.02273,,,,,,
6467,0.02376,,,,,,
6468,0.02363,,,,,,
6469,0.02505,,,,,,
6470,0.02606,,,,,,
6471,0.02624,,,,,,
6472,0.02831,,,,,,
6473,0.0379,,,,,,
6474,0.03259,,,,,,
6475,0.40397,,,,,,
6476,0.03187,,,,,,
6477,0.02682,,,,,,
6478,0.02567,,,,,,
6479,0.02483,,,,,,
6480,0.02314,,,,,,
6481,0.02199,,,,,,
6482,0.02124,,,,,,
6483,0.02007,,,,,,
6484,0.01878,,,,,,
6485,0.0179,,,,,,
6486,0.02179,,,,,,
6487,0.02257,,,,,,
6488,0.02212,,,,,,
6489,0.01903,,,,,,
6490,0.02069,,,,,,
6491,0.02241,,,,,,
6492,0.02302,,,,,,
6493,0.02363,,,,,,
6494,0.02451,,,,,,
6495,0.02505,,,,,,
6496,0.02565,,,,,,
6497,0.02668,,,,,,
6498,0.02793,,,,,,
6499,0.03389,,,,,,
6500,0.02891,,,,,,
6501,0.02779,,,,,,
6502,0.02507,,,,,,
6503,0.01741,,,,,,
6504,0.01643,,,,,,
6505,0.01604,,,,,,
6506,0.01462,,,,,,
6507,0.01384,,,,,,
6508,0.00976,,,,,,
6509,0.00976,,,,,,
6510,0.01973,,,,,,
6511,0.02055,,,,,,
6512,0.02093,,,,,,
6513,0.01485,,,,,,
6514,0.01636,,,,,,
6515,0.01613,,,,,,
6516,0.01663,,,,,,
6517,0.02329,,,,,,
6518,0.02505,,,,,,
6519,0.02651,,,,,,
6520,0.02805,,,,,,
6521,0.02779,,,,,,
6522,0.02917,,,,,,
6523,0.02841,,,,,,
6524,0.02776,,,,,,
6525,0.02661,,,,,,
6526,0.01936,,,,,,
6527,0.01852,,,,,,
6528,0.01742,,,,,,
6529,0.0166,,,,,,
6530,0.01623,,,,,,
6531,0.01979,,,,,,
6532,0.02007,,,,,,
6533,0.02043,,,,,,
6534,0.02178,,,,,,
6535,0.02338,,,,,,
6536,0.02367,,,,,,
6537,0.01661,,,,,,
6538,0.01707,,,,,,
6539,0.02303,,,,,,
6540,0.02378,,,,,,
6541,0.02511,,,,,,
6542,0.02568,,,,,,
6543,0.02623,,,,,,
6544,0.02776,,,,,,
6545,0.0287,,,,,,
6546,0.13001,,,,,,
6547,0.03126,,,,,,
6548,0.02956,,,,,,
6549,0.02776,,,,,,
6550,0.02603,,,,,,
6551,0.0242,,,,,,
6552,0.02348,,,,,,
6553,0.01902,,,,,,
6554,0.02449,,,,,,
6555,0.02416,,,,,,
6556,0.02434,,,,,,
6557,0.02467,,,,,,
6558,0.02565,,,,,,
6559,0.03091,,,,,,
6560,0.02676,,,,,,
6561,0.02384,,,,,,
6562,0.0249,,,,,,
6563,0.02417,,,,,,
6564,0.02427,,,,,,
6565,0.02533,,,,,,
6566,0.0263,,,,,,
6567,0.02726,,,,,,
6568,0.02735,,,,,,
6569,0.02737,,,,,,
6570,0.02815,,,,,,
6571,0.02922,,,,,,
6572,0.02685,,,,,,
6573,0.02575,,,,,,
6574,0.02467,,,,,,
6575,0.02404,,,,,,
6576,0.01796,,,,,,
6577,0.0228,,,,,,
6578,0.02349,,,,,,
6579,0.023,,,,,,
6580,0.02289,,,,,,
6581,0.02471,,,,,,
6582,0.02612,,,,,,
6583,0.02612,,,,,,
6584,0.02742,,,,,,
6585,0.02349,,,,,,
6586,0.02364,,,,,,
6587,0.02368,,,,,,
6588,0.02378,,,,,,
6589,0.02552,,,,,,
6590,0.0259,,,,,,
6591,0.02725,,,,,,
6592,0.02638,,,,,,
6593,0.02806,,,,,,
6594,0.02823,,,,,,
6595,0.0369,,,,,,
6596,0.0986,,,,,,
6597,0.02797,,,,,,
6598,0.0281,,,,,,
6599,0.02685,,,,,,
6600,0.02577,,,,,,
6601,0.02465,,,,,,
6602,0.02363,,,,,,
6603,0.0236,,,,,,
6604,0.02433,,,,,,
6605,0.02435,,,,,,
6606,0.02534,,,,,,
6607,0.02604,,,,,,
6608,0.02607,,,,,,
6609,0.02304,,,,,,
6610,0.02355,,,,,,
6611,0.02435,,,,,,
6612,0.02433,,,,,,
6613,0.02435,,,,,,
6614,0.02462,,,,,,
6615,0.02542,,,,,,
6616,0.02607,,,,,,
6617,0.02582,,,,,,
6618,0.02652,,,,,,
6619,0.02759,,,,,,
6620,0.03295,,,,,,
6621,0.02759,,,,,,
6622,0.0278,,,,,,
6623,0.027,,,,,,
6624,0.02707,,,,,,
6625,0.02515,,,,,,
6626,0.02396,,,,,,
6627,0.02415,,,,,,
6628,0.02496,,,,,,
6629,0.02538,,,,,,
6630,0.02663,,,,,,
6631,0.02807,,,,,,
6632,0.02819,,,,,,
6633,0.02384,,,,,,
6634,0.02433,,,,,,
6635,0.024,,,,,,
6636,0.02354,,,,,,
6637,0.02326,,,,,,
6638,0.01665,,,,,,
6639,0.01701,,,,,,
6640,0.01742,,,,,,
6641,0.01707,,,,,,
6642,0.01826,,,,,,
6643,0.02565,,,,,,
6644,0.02625,,,,,,
6645,0.02584,,,,,,
6646,0.02556,,,,,,
6647,0.02475,,,,,,
6648,0.02409,,,,,,
6649,0.0238,,,,,,
6650,0.02405,,,,,,
6651,0.0238,,,,,,
6652,0.02433,,,,,,
6653,0.0249,,,,,,
6654,0.02467,,,,,,
6655,0.02569,,,,,,
6656,0.02664,,,,,,
6657,0.02415,,,,,,
6658,0.02467,,,,,,
6659,0.02355,,,,,,
6660,0.02248,,,,,,
6661,0.01761,,,,,,
6662,0.01798,,,,,,
6663,0.02579,,,,,,
6664,0.01937,,,,,,
6665,0.02597,,,,,,
6666,0.027,,,,,,
6667,0.02659,,,,,,
6668,0.02726,,,,,,
6669,0.02657,,,,,,
6670,0.02673,,,,,,
6671,0.02695,,,,,,
6672,0.02565,,,,,,
6673,0.02585,,,,,,
6674,0.02565,,,,,,
6675,0.02465,,,,,,
6676,0.02471,,,,,,
6677,0.02559,,,,,,
6678,0.02664,,,,,,
6679,0.02621,,,,,,
6680,0.02591,,,,,,
6681,0.02435,,,,,,
6682,0.02565,,,,,,
6683,0.02433,,,,,,
6684,0.02568,,,,,,
6685,0.02643,,,,,,
6686,0.02496,,,,,,
6687,0.02465,,,,,,
6688,0.02503,,,,,,
6689,0.02456,,,,,,
6690,0.02566,,,,,,
6691,0.02646,,,,,,
6692,0.03146,,,,,,
6693,0.02595,,,,,,
6694,0.02568,,,,,,
6695,0.0259,,,,,,
6696,0.0259,,,,,,
6697,0.02533,,,,,,
6698,0.02408,,,,,,
6699,0.02433,,,,,,
6700,0.02485,,,,,,
6701,0.02577,,,,,,
6702,0.02688,,,,,,
6703,0.02783,,,,,,
6704,0.02801,,,,,,
6705,0.02565,,,,,,
6706,0.02496,,,,,,
6707,0.02386,,,,,,
6708,0.02348,,,,,,
6709,0.02314,,,,,,
6710,0.0232,,,,,,
6711,0.02314,,,,,,
6712,0.02471,,,,,,
6713,0.02467,,,,,,
6714,0.02571,,,,,,
6715,0.0256,,,,,,
6716,0.02585,,,,,,
6717,0.02551,,,,,,
6718,0.02586,,,,,,
6719,0.0259,,,,,,
6720,0.02496,,,,,,
6721,0.02433,,,,,,
6722,0.02427,,,,,,
6723,0.02273,,,,,,
6724,0.02273,,,,,,
6725,0.02355,,,,,,
6726,0.02355,,,,,,
6727,0.02566,,,,,,
6728,0.02585,,,,,,
6729,0.02456,,,,,,
6730,0.02355,,,,,,
6731,0.02456,,,,,,
6732,0.0236,,,,,,
6733,0.02341,,,,,,
6734,0.02262,,,,,,
6735,0.01623,,,,,,
6736,0.01675,,,,,,
6737,0.01795,,,,,,
6738,0.02446,,,,,,
6739,0.02748,,,,,,
6740,0.02694,,,,,,
6741,0.02813,,,,,,
6742,0.02881,,,,,,
6743,0.02688,,,,,,
6744,0.02565,,,,,,
6745,0.0245,,,,,,
6746,0.02428,,,,,,
6747,0.02385,,,,,,
6748,0.02363,,,,,,
6749,0.02265,,,,,,
6750,0.02288,,,,,,
6751,0.02461,,,,,,
6752,0.02546,,,,,,
6753,0.02136,,,,,,
6754,0.02136,,,,,,
6755,0.0232,,,,,,
6756,0.0232,,,,,,
6757,0.0227,,,,,,
6758,0.02255,,,,,,
6759,0.02136,,,,,,
6760,0.02321,,,,,,
6761,0.02518,,,,,,
6762,0.02595,,,,,,
6763,0.02723,,,,,,
6764,0.02676,,,,,,
6765,0.02729,,,,,,
6766,0.02727,,,,,,
6767,0.02492,,,,,,
6768,0.02421,,,,,,
6769,0.02438,,,,,,
6770,0.02258,,,,,,
6771,0.0236,,,,,,
6772,0.02147,,,,,,
6773,0.02162,,,,,,
6774,0.02326,,,,,,
6775,0.02562,,,,,,
6776,0.02536,,,,,,
6777,0.01231,,,,,,
6778,0.02126,,,,,,
6779,0.01739,,,,,,
6780,0.01667,,,,,,
6781,0.0224,,,,,,
6782,0.02438,,,,,,
6783,0.0252,,,,,,
6784,0.02471,,,,,,
6785,0.02667,,,,,,
6786,0.0282,,,,,,
6787,0.03185,,,,,,
6788,0.0276,,,,,,
6789,0.02646,,,,,,
6790,0.02654,,,,,,
6791,0.02659,,,,,,
6792,0.02523,,,,,,
6793,0.02608,,,,,,
6794,0.02492,,,,,,
6795,0.02384,,,,,,
6796,0.02409,,,,,,
6797,0.02455,,,,,,
6798,0.02425,,,,,,
6799,0.02663,,,,,,
6800,0.02685,,,,,,
6801,0.02435,,,,,,
6802,0.02471,,,,,,
6803,0.02529,,,,,,
6804,0.02815,,,,,,
6805,0.02813,,,,,,
6806,0.02825,,,,,,
6807,0.02973,,,,,,
6808,0.03606,,,,,,
6809,0.03433,,,,,,
6810,0.06597,,,,,,
6811,0.0415,,,,,,
6812,0.02892,,,,,,
6813,0.02759,,,,,,
6814,0.02724,,,,,,
6815,0.02538,,,,,,
6816,0.02533,,,,,,
6817,0.02492,,,,,,
6818,0.02445,,,,,,
6819,0.02456,,,,,,
6820,0.02538,,,,,,
6821,0.02524,,,,,,
6822,0.02492,,,,,,
6823,0.02582,,,,,,
6824,0.02598,,,,,,
6825,0.02492,,,,,,
6826,0.02467,,,,,,
6827,0.02538,,,,,,
6828,0.02435,,,,,,
6829,0.0249,,,,,,
6830,0.02434,,,,,,
6831,0.02408,,,,,,
6832,0.02422,,,,,,
6833,0.01871,,,,,,
6834,0.01832,,,,,,
6835,0.04013,,,,,,
6836,0.10041,,,,,,
6837,0.02654,,,,,,
6838,0.02945,,,,,,
6839,0.02758,,,,,,
6840,0.02625,,,,,,
6841,0.02538,,,,,,
6842,0.02634,,,,,,
6843,0.02536,,,,,,
6844,0.02565,,,,,,
6845,0.02698,,,,,,
6846,0.02419,,,,,,
6847,0.02492,,,,,,
6848,0.02775,,,,,,
6849,0.02622,,,,,,
6850,0.02477,,,,,,
6851,0.02463,,,,,,
6852,0.02433,,,,,,
6853,0.02354,,,,,,
6854,0.0227,,,,,,
6855,0.02404,,,,,,
6856,0.02355,,,,,,
6857,0.02408,,,,,,
6858,0.02435,,,,,,
6859,0.02523,,,,,,
6860,0.02604,,,,,,
6861,0.02746,,,,,,
6862,0.02719,,,,,,
6863,0.0284,,,,,,
6864,0.0273,,,,,,
6865,0.02634,,,,,,
6866,0.02638,,,,,,
6867,0.02572,,,,,,
6868,0.02602,,,,,,
6869,0.02638,,,,,,
6870,0.02688,,,,,,
6871,0.02747,,,,,,
6872,0.02727,,,,,,
6873,0.02496,,,,,,
6874,0.02435,,,,,,
6875,0.02357,,,,,,
6876,0.02126,,,,,,
6877,0.00008,,,,,,
6878,0.00008,,,,,,
6879,0.01584,,,,,,
6880,0.01769,,,,,,
6881,0.01706,,,,,,
6882,0.01833,,,,,,
6883,0.0251,,,,,,
6884,0.0358,,,,,,
6885,0.03143,,,,,,
6886,0.02027,,,,,,
6887,0.01809,,,,,,
6888,0.01801,,,,,,
6889,0.01279,,,,,,
6890,0.01239,,,,,,
6891,0.01245,,,,,,
6892,0.0122,,,,,,
6893,0.01693,,,,,,
6894,0.01776,,,,,,
6895,0.0228,,,,,,
6896,0.02361,,,,,,
6897,0.01273,,,,,,
6898,0.01185,,,,,,
6899,0.01666,,,,,,
6900,0.02355,,,,,,
6901,0.02511,,,,,,
6902,0.02536,,,,,,
6903,0.01943,,,,,,
6904,0.01998,,,,,,
6905,0.02122,,,,,,
6906,0.02036,,,,,,
6907,0.02668,,,,,,
6908,0.02679,,,,,,
6909,0.02645,,,,,,
6910,0.02599,,,,,,
6911,0.0191,,,,,,
6912,0.01863,,,,,,
6913,0.02321,,,,,,
6914,0.02401,,,,,,
6915,0.02481,,,,,,
6916,0.02499,,,,,,
6917,0.02572,,,,,,
6918,0.02602,,,,,,
6919,0.02716,,,,,,
6920,0.02766,,,,,,
6921,0.02496,,,,,,
6922,0.02384,,,,,,
6923,0.02447,,,,,,
6924,0.02285,,,,,,
6925,0.01707,,,,,,
6926,0.01705,,,,,,
6927,0.017,,,,,,
6928,0.01662,,,,,,
6929,0.01773,,,,,,
6930,0.02362,,,,,,
6931,0.02563,,,,,,
6932,0.0259,,,,,,
6933,0.02617,,,,,,
6934,0.02577,,,,,,
6935,0.02582,,,,,,
6936,0.02506,,,,,,
6937,0.02433,,,,,,
6938,0.02465,,,,,,
6939,0.0249,,,,,,
6940,0.02471,,,,,,
6941,0.02534,,,,,,
6942,0.02636,,,,,,
6943,0.02747,,,,,,
6944,0.02718,,,,,,
6945,0.02534,,,,,,
6946,0.02251,,,,,,
6947,0.02185,,,,,,
6948,0.02126,,,,,,
6949,0.02108,,,,,,
6950,0.01964,,,,,,
6951,0.02265,,,,,,
6952,0.02315,,,,,,
6953,0.02433,,,,,,
6954,0.02714,,,,,,
6955,0.02792,,,,,,
6956,0.02862,,,,,,
6957,0.02824,,,,,,
6958,0.02812,,,,,,
6959,0.02797,,,,,,
6960,0.02621,,,,,,
6961,0.02602,,,,,,
6962,0.02485,,,,,,
6963,0.02415,,,,,,
6964,0.02298,,,,,,
6965,0.01925,,,,,,
6966,0.00012,,,,,,
6967,0.02264,,,,,,
6968,0.02324,,,,,,
6969,0.01233,,,,,,
6970,0.01647,,,,,,
6971,0.01718,,,,,,
6972,0.0174,,,,,,
6973,0.01673,,,,,,
6974,0.01683,,,,,,
6975,0.01762,,,,,,
6976,0.01762,,,,,,
6977,0.01836,,,,,,
6978,0.01949,,,,,,
6979,0.02541,,,,,,
6980,0.0193,,,,,,
6981,0.01908,,,,,,
6982,0.01936,,,,,,
6983,0.01928,,,,,,
6984,0.01841,,,,,,
6985,0.01841,,,,,,
6986,0.01857,,,,,,
6987,0.01818,,,,,,
6988,0.01768,,,,,,
6989,0.02399,,,,,,
6990,0.02465,,,,,,
6991,0.02545,,,,,,
6992,0.02654,,,,,,
6993,0.02334,,,,,,
6994,0.02541,,,,,,
6995,0.02461,,,,,,
6996,0.01784,,,,,,
6997,0.01804,,,,,,
6998,0.01843,,,,,,
6999,0.01827,,,,,,
7000,0.01863,,,,,,
7001,0.01867,,,,,,
7002,0.02646,,,,,,
7003,0.02773,,,,,,
7004,0.02602,,,,,,
7005,0.02479,,,,,,
7006,0.02501,,,,,,
7007,0.02773,,,,,,
7008,0.02797,,,,,,
7009,0.02765,,,,,,
7010,0.02664,,,,,,
7011,0.02604,,,,,,
7012,0.02542,,,,,,
7013,0.02352,,,,,,
7014,0.02355,,,,,,
7015,0.024,,,,,,
7016,0.02472,,,,,,
7017,0.02355,,,,,,
7018,0.0236,,,,,,
7019,0.02371,,,,,,
7020,0.02485,,,,,,
7021,0.02577,,,,,,
7022,0.02678,,,,,,
7023,0.028,,,,,,
7024,0.02833,,,,,,
7025,0.02788,,,,,,
7026,0.05223,,,,,,
7027,0.02938,,,,,,
7028,0.02822,,,,,,
7029,0.02797,,,,,,
7030,0.02782,,,,,,
7031,0.02629,,,,,,
7032,0.02592,,,,,,
7033,0.02384,,,,,,
7034,0.0227,,,,,,
7035,0.02314,,,,,,
7036,0.02292,,,,,,
7037,0.02104,,,,,,
7038,0.02097,,,,,,
7039,0.02314,,,,,,
7040,0.02384,,,,,,
7041,0.01683,,,,,,
7042,0.02108,,,,,,
7043,0.02265,,,,,,
7044,0.02278,,,,,,
7045,0.02314,,,,,,
7046,0.02409,,,,,,
7047,0.02409,,,,,,
7048,0.02465,,,,,,
7049,0.02433,,,,,,
7050,0.02608,,,,,,
7051,0.02667,,,,,,
7052,0.02593,,,,,,
7053,0.02484,,,,,,
7054,0.02352,,,,,,
7055,0.02151,,,,,,
7056,0.01111,,,,,,
7057,0.00895,,,,,,
7058,0.00009,,,,,,
7059,0.00009,,,,,,
7060,0.00008,,,,,,
7061,0.01067,,,,,,
7062,0.01126,,,,,,
7063,0.01648,,,,,,
7064,0.01662,,,,,,
